DateTime,SpotPrice_RRP,PredictedPrice
2025-04-12 20:00:00,195.48,143.13110655398373
2025-04-12 20:30:00,183.63,142.94461850935343
2025-04-12 21:00:00,156.79,133.43779409610354
2025-04-12 21:30:00,139.11,133.5624743664713
2025-04-12 22:00:00,146.01,354.3863748248069
2025-04-12 22:30:00,141.21,179.69792256464098
2025-04-12 23:00:00,109.4,160.44757524384653
2025-04-12 23:30:00,95.51,102.90153161164739
2025-04-13 00:00:00,89.78,85.57705103062733
2025-04-13 00:30:00,86.77,84.0045120456023
2025-04-13 01:00:00,79.89,81.3284880750664
2025-04-13 01:30:00,79.98,73.3589670158069
2025-04-13 02:00:00,97.76,108.50042472692361
2025-04-13 02:30:00,93.15,92.76660787777409
2025-04-13 03:00:00,100.56,80.86754393225736
2025-04-13 03:30:00,102.9,94.02049819328778
2025-04-13 04:00:00,101.71,94.31275621390115
2025-04-13 04:30:00,84.11,89.25676007690556
2025-04-13 05:00:00,82.21,68.07434568801297
2025-04-13 05:30:00,79.14,71.85000914931975
2025-04-13 06:00:00,76.75,70.16170217769174
2025-04-13 06:30:00,80.63,72.78888792082353
2025-04-13 07:00:00,47.23,69.5142943669197
2025-04-13 07:30:00,15.91,42.38946363589823
2025-04-13 08:00:00,-9.15,18.080726221968977
2025-04-13 08:30:00,-18.3,-8.416763859507777
2025-04-13 09:00:00,-24.46,-12.886564434809072
2025-04-13 09:30:00,-22.17,-18.920337107124944
2025-04-13 10:00:00,-23.78,-20.235626067381613
2025-04-13 10:30:00,-24.55,-20.114438760894714
2025-04-13 11:00:00,-26.36,-20.114438760894714
2025-04-13 11:30:00,-27.27,-20.48426340976723
2025-04-13 12:00:00,-27.24,-19.727868191617507
2025-04-13 12:30:00,-24.46,-19.35804354274499
2025-04-13 13:00:00,-25.03,-18.34822628644831
2025-04-13 13:30:00,-23.61,-18.34822628644831
2025-04-13 14:00:00,-22.5,-15.358806283283762
2025-04-13 14:30:00,-18.52,-14.954668151245102
2025-04-13 15:00:00,-2.35,-7.34070468803266
2025-04-13 15:30:00,24.74,15.015909013795717
2025-04-13 16:00:00,74.22,38.13682479941698
2025-04-13 16:30:00,73.68,74.90508559181652
2025-04-13 17:00:00,157.72,76.49425929733255
2025-04-13 17:30:00,182.46,190.86766251594662
2025-04-13 18:00:00,199.5,326.3398995760296
2025-04-13 18:30:00,180.02,228.83767689552587
2025-04-13 19:00:00,172.55,127.72268971552995
2025-04-13 19:30:00,162.14,104.07965992058946
2025-04-13 20:00:00,158.64,177.73059082871762
2025-04-13 20:30:00,150.72,134.72736369448984
2025-04-13 21:00:00,145.42,135.3134728473783
2025-04-13 21:30:00,152.65,133.9285200437273
2025-04-13 22:00:00,152.67,162.97392982827796
2025-04-13 22:30:00,154.95,160.4632668966441
2025-04-13 23:00:00,152.06,160.8741531626376
2025-04-13 23:30:00,156.3,160.2665033590312
2025-04-14 00:00:00,144.1,137.90350950570433
2025-04-14 00:30:00,146.27,132.2954518273526
2025-04-14 01:00:00,129.08,132.1986533939406
2025-04-14 01:30:00,123.72,108.03448198864899
2025-04-14 02:00:00,118.51,109.03769975554845
2025-04-14 02:30:00,117.83,99.8921491875925
2025-04-14 03:00:00,109.64,91.26482849991886
2025-04-14 03:30:00,107.93,91.09676881642919
2025-04-14 04:00:00,106.32,89.5087122029673
2025-04-14 04:30:00,110.33,94.43168966173364
2025-04-14 05:00:00,104.74,94.5799820708347
2025-04-14 05:30:00,119.28,97.61599382446455
2025-04-14 06:00:00,118.49,99.43239841532143
2025-04-14 06:30:00,142.14,100.34916284502928
2025-04-14 07:00:00,146.99,122.73783321710371
2025-04-14 07:30:00,96.45,122.73783321710371
2025-04-14 08:00:00,49.65,87.23427111900563
2025-04-14 08:30:00,-4.04,48.66224756494842
2025-04-14 09:00:00,21.85,13.019968829373754
2025-04-14 09:30:00,9.27,28.50189576486043
2025-04-14 10:00:00,12.06,20.465811129828747
2025-04-14 10:30:00,5.33,15.613878999070685
2025-04-14 11:00:00,12.2,6.8518060831568235
2025-04-14 11:30:00,5.89,12.519153438745082
2025-04-14 12:00:00,29.09,9.379385356661833
2025-04-14 12:30:00,28.47,24.026821600938707
2025-04-14 13:00:00,7.58,23.461062866230876
2025-04-14 13:30:00,27.87,13.518938552442956
2025-04-14 14:00:00,51.68,32.526187218920164
2025-04-14 14:30:00,53.25,52.710779121707105
2025-04-14 15:00:00,37.2,55.04928526729099
2025-04-14 15:30:00,53.83,43.2209423348522
2025-04-14 16:00:00,58.0,57.92804224524214
2025-04-14 16:30:00,89.24,68.24340756974217
2025-04-14 17:00:00,131.63,147.24268093384478
2025-04-14 17:30:00,280.11,246.3246953224335
2025-04-14 18:00:00,195.9,486.37276253256243
2025-04-14 18:30:00,153.9,420.3000419383934
2025-04-14 19:00:00,136.46,262.4107390074626
2025-04-14 19:30:00,113.18,230.44609253766615
2025-04-14 20:00:00,99.55,87.90943453261194
2025-04-14 20:30:00,108.68,99.16624089928074
2025-04-14 21:00:00,109.38,102.00727952224636
2025-04-14 21:30:00,92.51,103.63344692927677
2025-04-14 22:00:00,78.56,89.56331788810337
2025-04-14 22:30:00,96.13,79.50763757201152
2025-04-14 23:00:00,85.65,99.28951238453047
2025-04-14 23:30:00,82.21,84.72200412049574
2025-04-15 00:00:00,71.69,81.20768251396667
2025-04-15 00:30:00,79.91,74.15694078289191
2025-04-15 01:00:00,77.94,79.31816259353815
2025-04-15 01:30:00,67.81,75.76003970528677
2025-04-15 02:00:00,61.2,66.85666370800749
2025-04-15 02:30:00,57.23,62.238420890265694
2025-04-15 03:00:00,60.56,61.35296022182151
2025-04-15 03:30:00,68.82,61.52083861736954
2025-04-15 04:00:00,74.04,66.85666370800749
2025-04-15 04:30:00,76.75,74.90575611884405
2025-04-15 05:00:00,76.92,74.90575611884405
2025-04-15 05:30:00,77.53,74.76905480529747
2025-04-15 06:00:00,80.07,74.76905480529747
2025-04-15 06:30:00,125.55,78.5041255423336
2025-04-15 07:00:00,129.2,94.16287375220195
2025-04-15 07:30:00,85.55,100.4992529003642
2025-04-15 08:00:00,17.55,74.64342063443989
2025-04-15 08:30:00,23.08,32.33205166854322
2025-04-15 09:00:00,42.53,33.0590082833992
2025-04-15 09:30:00,38.38,49.10453157559368
2025-04-15 10:00:00,22.86,39.74943093591985
2025-04-15 10:30:00,12.12,32.65080243089234
2025-04-15 11:00:00,6.47,24.665796265312512
2025-04-15 11:30:00,14.87,13.62544150563342
2025-04-15 12:00:00,45.17,19.74140696801101
2025-04-15 12:30:00,42.67,44.48981593378735
2025-04-15 13:00:00,27.19,41.584487477483165
2025-04-15 13:30:00,-6.4,24.771034367730792
2025-04-15 14:00:00,19.54,1.502220247716054
2025-04-15 14:30:00,78.63,33.37222257912167
2025-04-15 15:00:00,92.86,71.53082798176989
2025-04-15 15:30:00,84.76,81.525689748742
2025-04-15 16:00:00,85.94,77.99123826326996
2025-04-15 16:30:00,142.85,78.77817292834744
2025-04-15 17:00:00,187.99,192.59529305330986
2025-04-15 17:30:00,231.53,178.88508588583542
2025-04-15 18:00:00,268.04,272.89397749033924
2025-04-15 18:30:00,200.53,341.49404146901486
2025-04-15 19:00:00,166.95,144.7783962336097
2025-04-15 19:30:00,161.66,125.58643890188003
2025-04-15 20:00:00,156.25,128.91209709916498
2025-04-15 20:30:00,160.65,134.32451736985757
2025-04-15 21:00:00,159.94,138.08046532428511
2025-04-15 21:30:00,155.36,134.61189255405264
2025-04-15 22:00:00,142.36,133.03657994552674
2025-04-15 22:30:00,155.64,158.84518397469452
2025-04-15 23:00:00,142.16,157.43229263355357
2025-04-15 23:30:00,147.63,156.03465643937756
2025-04-16 00:00:00,132.35,133.9668665156144
2025-04-16 00:30:00,124.02,142.86521168606984
2025-04-16 01:00:00,115.08,104.35132867618117
2025-04-16 01:30:00,112.81,103.62860393359767
2025-04-16 02:00:00,104.55,103.25682389752612
2025-04-16 02:30:00,106.12,101.70980758948487
2025-04-16 03:00:00,100.58,101.6132239123323
2025-04-16 03:30:00,101.11,100.5739279742577
2025-04-16 04:00:00,87.69,95.65095051549136
2025-04-16 04:30:00,94.46,84.27818756850374
2025-04-16 05:00:00,90.46,86.25432839205736
2025-04-16 05:30:00,108.07,86.11762707851078
2025-04-16 06:00:00,119.94,101.36059055372822
2025-04-16 06:30:00,152.4,102.77565659250324
2025-04-16 07:00:00,157.43,124.91673061214074
